time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,estrus
23,36.7405,36.637166666666666,36.89833333333333,37.068333333333335,38.02166666666667,36.45016666666667,37.14333333333333,37.185500000000005,37.74816666666666,36.47383333333333,37.6595,35.93416666666667,36.334833333333336,36.801,35.96266666666667,36.22183333333333,36.1525,37.10916666666667,35.62533333333333,36.17333333333333,36.42366666666667,35.777166666666666,36.02183333333333,36.41383333333333,36.34683333333333,37.25016666666667,False
24,37.532666666666664,37.10116666666667,36.646,36.996833333333335,37.64383333333333,36.87883333333333,36.93966666666667,36.405499999999996,37.66,36.87233333333334,37.806000000000004,36.379333333333335,36.98266666666667,36.54683333333333,36.1485,36.324666666666666,36.267,36.353833333333334,36.2035,36.289,36.35583333333333,36.042833333333334,36.0775,36.544,36.32,37.38766666666667,False
25,38.649166666666666,38.07783333333334,37.8755,37.8525,38.03416666666667,37.5925,38.06716666666667,37.285999999999994,37.26883333333333,37.474000000000004,38.034,36.87866666666666,37.523,36.9035,36.63983333333333,36.497,36.454166666666666,37.918162319,37.06316666666667,36.525,37.34,36.5965,36.49966666666667,36.712049769833335,37.193666666666665,38.019,True
26,38.721333333333334,37.75783333333333,38.15933333333333,38.482,38.981833333333334,38.466,38.74816666666666,38.289833333333334,37.978500000000004,37.9925,38.492333333333335,37.41716666666667,37.7945,38.24916666666666,37.630833333333335,37.786833333333334,38.00566666666667,37.44683333333333,38.02483333333334,37.90266666666666,38.09016666666666,37.51233333333333,38.098333333333336,37.555,38.211999999999996,38.26649999999999,True
27,38.615,37.80216666666667,38.13983333333333,38.565000000000005,39.07633333333333,38.365,38.808499999999995,38.423,37.89833333333333,38.068333333333335,37.924166666666665,37.28916666666667,37.76566666666667,38.20816666666666,38.01933333333333,37.7155,37.821333333333335,37.890499999999996,37.97366666666667,37.9545,37.913000000000004,37.45883333333333,38.32416666666666,37.75533333333333,38.10466666666667,37.95633333333333,True
28,38.162,38.39833333333333,38.342666666666666,38.467999999999996,39.0475,38.32416666666666,38.84066666666667,38.484,37.91316666666667,37.93183333333333,37.74983333333333,37.19583333333333,38.021499999999996,37.89833333333333,38.044333333333334,37.3565,37.727833333333336,37.9795,37.2635,37.861,37.3465,37.1805,38.17166666666667,37.78783333333333,37.7055,38.01366666666667,True
29,38.60583333333333,38.30116666666667,38.251333333333335,38.54966666666667,38.9285,38.30266666666667,38.847166666666666,38.334500000000006,37.935500000000005,37.846,37.625166666666665,37.28733333333333,37.503,37.79416666666667,37.85,36.38416666666667,37.525999999999996,37.858,37.01083333333334,37.849833333333336,37.633500000000005,36.83383333333334,38.006,37.10333333333333,37.437333333333335,37.532666666666664,True
30,38.611,38.339000000000006,38.22866666666666,38.505,38.98800000000001,38.385,38.96583333333333,38.40333333333333,37.820166666666665,37.29066666666667,37.7055,37.36783333333334,37.6375,37.396499999999996,37.911500000000004,37.439,37.57383333333333,37.874662319,36.92716666666667,38.024,37.775999999999996,37.269,37.979,37.67603241266667,37.37266666666667,36.612833333333334,True
31,38.582,38.307,38.19783333333333,38.448499999999996,38.93283333333333,38.531666666666666,38.85433333333334,38.46033333333333,37.232499999999995,37.91816666666667,38.36066666666667,37.25083333333334,37.85633333333333,38.00916666666667,37.941833333333335,37.3195,37.30433333333334,37.14066666666667,37.54416666666667,37.854,38.024499999999996,36.99783333333333,37.83833333333334,37.93988310316667,37.2155,37.626999999999995,True
32,38.449333333333335,38.225166666666674,38.33183333333333,38.56216666666667,38.9725,38.555166666666665,38.79533333333333,38.498000000000005,37.68766666666667,38.0415,37.934,37.452999999999996,37.437666666666665,37.752833333333335,37.79716666666666,37.2155,36.05333333333333,36.47416666666666,37.58983333333333,37.868833333333335,38.19733333333333,37.333499999999994,37.63766666666666,37.831,36.38366666666666,37.00066666666667,True
