time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,estrus
21,9.933333333333334,54.9,14.433333333333334,2.55,2.15,4.383333333333334,9.213465742333334,2.1666666666666665,52.333333333333336,11.133333333333333,19.233333333333334,4.9,3.1,41.483333333333334,17.0,59.416666666666664,3.4166666666666665,53.78333333333333,29.766666666666666,39.983333333333334,2.033333333333333,5.266666666666667,1.0166666666666666,2.7333333333333334,24.333333333333332,38.28333333333333,False
22,4.783333333333333,19.733333333333334,1.2333333333333334,16.266666666666666,4.9,20.15,2.85,1.2,38.483333333333334,7.083333333333333,1.6,18.433333333333334,18.716666666666665,0.7833333333333333,2.216666666666667,12.716666666666667,10.0,10.233333333333333,3.0833333333333335,2.2,14.1,13.566666666666666,4.183333333333334,15.833333333333334,1.75,20.833333333333332,False
23,7.116666666666666,1.9333333333333333,12.083333333333334,11.566666666666666,37.233333333333334,2.4833333333333334,16.480132409,18.9,68.73333333333333,4.766666666666667,12.483333333333333,1.65,12.783333333333333,17.766666666666666,10.966666666666667,13.5,9.283333333333333,36.45,12.3,17.95,11.783333333333333,2.966666666666667,10.45,15.083333333333334,22.433333333333334,32.86666666666667,False
24,20.1,22.483333333333334,5.683333333333334,9.9,12.65,8.616666666666667,7.4,4.283333333333333,63.71666666666667,9.316666666666666,15.55,15.116666666666667,12.516666666666667,12.633333333333333,8.316666666666666,9.566666666666666,19.416666666666668,8.483333333333333,19.716666666666665,24.45,7.916666666666667,17.866666666666667,18.568279911666664,27.033333333333335,21.7,33.6,False
25,36.85,52.5,37.75,32.03333333333333,33.5,27.316666666666666,33.380132409,30.45,27.0,39.9,23.4,16.3654518,34.61666666666667,18.683333333333334,25.3,25.483333333333334,28.266666666666666,60.166666666666664,47.666666666666664,16.85,27.983333333333334,29.283333333333335,24.333333333333332,31.483333333333334,24.116666666666667,42.78333333333333,True
26,32.93333333333333,31.05,35.909114382666665,42.71666666666667,62.50614744833333,66.75,47.016666666666666,63.11812474166666,74.66666666666667,61.72497766666667,41.38333333333333,34.6654518,21.583333333333332,54.96666666666667,66.81666666666666,58.38333333333333,75.96666666666667,31.483333333333334,57.31666666666667,64.35,34.0,36.88333333333333,58.766666666666666,69.9,62.25,49.583333333333336,True
27,32.05,40.28333333333333,36.41822876533333,45.81666666666667,76.26229489666666,62.766666666666666,45.46666666666667,58.36666666666667,64.21666666666667,62.65,40.4,26.25,29.8,60.1,45.86666666666667,47.88333333333333,70.76666666666667,59.15,55.68333333333333,58.43333333333333,33.13333333333333,30.183333333333334,59.81666666666667,50.06666666666667,49.85,32.43333333333333,True
28,15.733333333333333,66.96860898,33.63333333333333,41.21666666666667,65.95,56.4,47.65,67.6,67.43333333333334,49.99164433333333,32.4,29.048785133333336,32.1,44.85,38.15,32.46666666666667,73.21666666666667,61.233333333333334,27.166666666666668,53.583333333333336,18.933333333333334,45.04819376333333,62.55,43.8,42.06666666666667,44.78333333333333,True
29,32.4,68.45,38.801562098666665,48.7,64.40614744833333,52.1,48.03333333333333,50.11666666666667,67.9,44.71666666666667,10.0,22.333333333333332,5.683333333333334,51.78333333333333,50.583333333333336,17.916666666666668,69.03333333333333,58.483333333333334,25.0,61.87827990666666,36.61666666666667,20.4,54.88333333333333,14.316666666666666,52.13333333333333,31.883333333333333,True
30,29.166666666666668,67.68527564666667,37.71666666666667,44.15,73.5,68.46008311333334,51.896799075666664,52.71666666666667,59.7,28.533333333333335,23.133333333333333,36.5,27.8,33.55,56.43333333333333,47.04375402166667,71.8,59.45,26.75,68.78333333333333,42.85,43.0,53.15,51.86666666666667,62.63333333333333,8.816666666666666,True
