time,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,estrus
1861,29.0,49.0,56.0,44.0,91.0,88.0,55.0,60.0,11.0,104.0,60.0,10.0,66.0,11.0,24.0,34.0,66.0,0.0,96.0,93.0,53.0,66.0,114.0,57.0,61.0,0.0,True
1862,29.0,59.0,25.0,48.0,91.0,46.0,73.0,55.0,19.0,79.0,43.0,11.0,59.0,59.0,21.0,48.0,75.0,0.0,112.0,72.0,57.0,74.0,60.0,89.0,68.0,0.0,True
1863,63.0,48.0,14.0,45.0,114.3688469,109.0,36.0,80.0,0.0,79.0,14.0,45.0,1.0,67.0,0.0,101.0,55.0,0.0,78.0,87.0,35.0,61.0,54.0,23.0,108.0,7.0,True
1864,47.0,89.0,17.0,66.0,86.0,68.0,37.0,61.0,0.0,39.0,54.0,46.0,1.0,102.0,51.0,60.0,43.0,0.0,112.0,80.0,37.0,29.0,66.0,0.0,83.0,0.0,True
1865,57.0,91.0,37.0,21.0,77.0,0.0,58.0,67.0,19.0,30.0,50.0,21.0,60.0,85.0,54.0,43.0,103.0,0.0,86.0,96.0,72.0,31.0,40.0,58.0,65.0,0.0,True
1866,46.0,102.0,14.0,35.0,114.3688469,45.0,47.0,82.0,52.0,53.0,13.0,13.0,74.0,58.0,13.0,14.0,93.0,0.0,71.0,81.0,33.0,21.0,27.0,45.0,0.0,0.0,True
1867,21.0,93.0,20.0,27.0,88.0,71.0,34.0,43.0,77.0,69.0,71.0,11.0,47.0,69.0,2.0,59.0,40.0,0.0,91.0,92.0,20.0,0.0,24.0,57.0,0.0,0.0,True
1868,21.0,41.0,12.0,55.0,67.0,85.0,53.0,67.0,14.0,63.0,33.0,57.0,21.0,74.0,9.0,41.0,47.0,0.0,102.0,42.0,12.0,0.0,65.0,61.0,0.0,0.0,True
1869,45.0,100.0,38.0,41.0,23.0,118.0,75.0,51.0,0.0,46.0,57.0,39.0,10.0,19.0,19.0,53.0,131.0,0.0,90.0,76.0,0.0,0.0,83.0,119.0,0.0,0.0,True
1870,37.0,78.0,28.0,34.0,103.0,108.0,13.0,104.0,86.0,42.0,17.0,31.0,25.0,86.0,2.0,94.0,67.0,0.0,49.0,119.0,25.0,0.0,48.0,100.0,0.0,9.0,True
1871,63.0,55.0,25.0,64.0,106.0,61.0,38.0,55.0,94.0,100.0,26.0,82.0,19.0,73.0,31.0,47.0,28.0,0.0,36.0,98.0,71.0,1.0,32.0,43.0,0.0,6.0,True
1872,58.0,71.0,38.0,59.0,77.0,57.0,41.0,67.0,93.0,108.0,64.0,67.0,39.0,68.0,36.0,55.0,61.0,0.0,27.0,37.0,78.0,0.0,55.0,9.0,0.0,39.0,True
1873,42.0,12.0,27.0,61.0,96.0,82.0,40.0,64.0,92.0,59.0,53.0,24.0,51.0,90.0,56.0,73.0,0.0,0.0,123.0,3.0,66.0,0.0,46.0,32.0,2.0,11.0,True
1874,7.0,17.0,12.0,74.0,96.0,67.0,15.0,81.0,88.0,36.0,9.0,52.0,15.0,29.0,0.0,73.0,34.0,0.0,75.0,85.0,48.0,22.0,58.0,64.0,0.0,0.0,True
1875,0.0,103.0,14.0,40.0,90.0,73.0,51.0,65.0,23.0,64.0,61.0,57.0,41.0,18.0,1.0,27.0,32.0,0.0,86.0,93.0,68.0,43.0,101.0,30.0,0.0,36.0,True
1876,0.0,71.0,6.0,24.0,84.0,69.0,51.0,69.0,84.0,39.0,63.0,56.0,20.0,11.0,35.0,58.0,13.0,0.0,109.0,103.0,89.0,64.0,78.0,8.0,0.0,0.0,True
1877,0.0,36.0,35.0,27.0,94.0,43.0,45.0,56.0,84.0,22.0,57.0,54.0,87.0,0.0,5.0,72.0,23.0,0.0,3.0,58.0,44.0,45.0,63.0,14.0,1.0,4.0,True
1878,64.0,104.0,21.0,22.0,81.0,51.0,34.0,59.0,67.0,84.0,94.0,35.0,65.0,12.0,6.0,92.0,0.0,0.0,48.0,91.0,21.0,45.0,62.0,80.0,0.0,0.0,True
1879,30.0,71.0,39.0,60.0,6.0,90.0,32.0,58.0,59.0,59.0,0.0,34.0,59.0,9.0,44.0,50.0,0.0,0.0,45.0,20.0,0.0,63.0,110.0,5.0,0.0,27.0,True
1880,3.0,90.0,53.0,65.0,114.3688469,96.0,48.0,77.0,77.0,60.0,29.0,71.0,46.0,92.0,51.0,104.0,1.0,0.0,82.0,71.0,0.0,59.0,108.0,0.0,7.0,21.0,True
1881,64.0,41.0,35.0,68.0,90.0,46.0,28.0,81.0,104.0,98.0,61.0,53.0,23.0,65.0,0.0,79.0,0.0,0.0,112.0,100.0,53.0,52.0,68.0,14.0,5.0,63.0,True
1882,17.0,91.0,2.0,50.0,114.3688469,91.0,57.0,81.0,76.0,106.0,75.0,6.0,12.0,50.0,16.0,72.0,3.0,0.0,84.0,59.0,53.0,33.0,56.0,13.0,0.0,66.0,True
1883,0.0,32.0,49.0,2.0,76.0,42.0,3.0,85.0,62.0,35.0,45.0,20.0,49.0,32.0,106.0,78.0,0.0,0.0,92.0,86.0,44.0,26.0,50.0,99.0,0.0,75.0,True
1884,0.0,46.0,31.0,14.0,51.0,60.0,41.0,20.0,78.0,26.0,0.0,40.0,17.0,34.0,57.0,40.0,0.0,0.0,57.0,109.0,48.0,36.0,10.0,1.0,0.0,60.0,True
1885,37.0,71.0,29.0,66.0,99.0,65.0,49.0,56.0,69.0,28.0,0.0,9.0,9.0,63.0,8.0,48.0,0.0,0.0,58.0,105.0,52.0,34.0,85.0,0.0,0.0,26.0,True
1886,44.0,106.0,32.0,61.0,111.0,66.0,58.0,75.0,77.0,74.0,34.0,10.0,19.0,64.0,20.0,6.0,0.0,60.0,0.0,63.0,34.0,10.0,88.0,107.0,0.0,10.0,True
1887,76.0,82.0,36.0,63.0,104.0,83.0,47.0,59.0,95.0,47.0,52.0,49.0,26.0,83.0,21.0,0.0,0.0,30.0,26.0,129.0,37.0,63.0,126.0,63.0,0.0,52.0,True
1888,48.0,74.0,64.0,68.0,102.0,78.0,39.0,54.0,98.0,2.0,82.0,53.0,71.0,78.0,8.0,11.0,0.0,24.0,65.0,32.0,0.0,73.0,37.0,41.0,0.0,86.0,True
1889,36.0,13.0,79.54686296,44.0,66.0,43.0,53.0,79.0,76.0,90.0,66.0,57.0,24.0,55.0,20.0,45.0,0.0,57.0,116.0,121.0,22.0,70.0,46.0,17.0,3.0,33.0,True
1890,48.0,62.0,79.54686296,16.0,85.0,98.0,65.0,80.0,47.0,67.0,57.0,2.0,94.0,64.0,40.0,60.0,0.0,24.0,81.0,54.0,50.0,86.0,17.0,15.0,48.0,72.0,True
1891,22.0,89.0,40.0,0.0,54.0,95.0,43.0,66.0,15.0,84.0,58.0,48.0,74.0,19.0,22.0,48.0,0.0,76.0,63.0,79.0,58.0,60.0,27.0,0.0,0.0,44.0,True
1892,57.0,75.0,32.0,37.0,8.0,82.0,49.0,45.0,0.0,53.0,66.0,80.0,65.0,59.0,7.0,81.0,0.0,20.0,26.0,81.0,52.0,68.0,99.0,61.0,3.0,55.0,True
1893,51.0,102.0,47.0,55.0,114.0,97.0,53.0,39.0,8.0,23.0,66.0,30.0,7.0,57.0,46.0,28.0,0.0,2.0,0.0,63.0,39.0,35.0,104.0,108.0,0.0,27.0,True
1894,16.0,88.0,40.0,35.0,13.0,113.0,21.0,9.0,72.0,96.0,44.0,18.0,50.0,69.0,6.0,0.0,0.0,30.0,0.0,117.0,0.0,64.0,89.0,63.0,22.0,31.0,True
1895,7.0,75.0,13.0,11.0,32.0,57.0,67.0,45.0,81.0,38.0,22.0,11.0,26.0,78.0,0.0,0.0,0.0,29.0,0.0,112.0,0.0,62.0,61.0,74.0,71.0,7.0,True
1896,24.0,25.0,40.0,0.0,61.0,67.0,31.0,89.0,107.0,57.0,0.0,0.0,40.0,17.0,14.0,0.0,0.0,24.0,0.0,48.0,53.0,38.0,18.0,111.0,137.6513153,11.0,True
1897,25.0,14.0,30.0,30.0,86.0,89.0,17.0,69.0,57.0,58.0,10.0,0.0,20.0,33.0,62.0,20.0,0.0,31.0,0.0,17.0,68.0,60.0,43.0,21.0,8.0,6.0,True
1898,20.0,56.0,46.0,70.0,78.0,113.0,25.0,13.0,81.0,10.0,56.0,8.0,6.0,0.0,37.0,3.0,0.0,102.0,3.0,3.0,61.0,28.0,78.0,66.0,4.0,64.0,True
1899,4.0,115.1165388,29.0,69.0,112.0,97.0,41.0,71.0,94.0,60.0,70.0,13.0,0.0,72.0,18.0,32.0,0.0,0.0,21.0,33.0,32.0,79.0,73.0,48.0,12.0,21.0,True
1900,11.0,69.0,24.0,49.0,114.3688469,78.0,27.0,66.0,79.0,58.0,61.0,42.0,14.0,75.0,14.0,42.0,0.0,0.0,77.0,94.0,46.0,63.0,144.0967947,18.0,0.0,0.0,True
1901,46.0,95.0,56.0,64.0,86.0,104.0,47.0,74.0,86.0,105.0,32.0,80.0,55.0,76.0,7.0,21.0,0.0,43.0,107.0,107.0,43.0,104.0,133.0,33.0,7.0,24.0,True
1902,35.0,60.0,26.0,61.0,95.0,93.0,40.0,72.0,67.0,68.0,73.0,71.0,24.0,52.0,22.0,56.0,0.0,92.0,29.0,94.0,68.0,75.0,90.0,0.0,0.0,51.0,True
1903,11.0,88.0,7.0,37.0,78.0,88.0,67.0,70.0,70.0,91.0,72.0,30.0,63.0,50.0,0.0,93.0,0.0,136.0,63.0,105.0,91.0,89.0,30.0,107.0,50.0,0.0,True
1904,69.0,49.0,12.0,50.0,80.0,66.0,40.0,67.0,83.0,29.0,65.0,0.0,15.0,25.0,6.0,72.0,0.0,157.6154219,84.0,81.0,82.0,106.0,61.0,61.0,74.0,0.0,True
1905,20.0,84.0,16.0,57.0,114.3688469,42.0,50.0,58.0,27.0,39.0,5.0,5.0,27.0,20.0,59.0,89.0,0.0,75.0,38.0,118.0,66.0,55.0,31.0,43.0,12.0,0.0,True
1906,46.0,89.0,22.0,71.0,47.0,52.0,54.0,45.0,87.0,77.0,59.0,3.0,8.0,0.0,6.0,40.0,0.0,41.0,58.0,89.0,61.0,22.0,79.0,22.0,3.0,0.0,True
1907,23.0,74.0,19.0,58.0,76.0,97.0,43.0,79.0,52.0,58.0,59.0,38.0,15.0,0.0,0.0,28.0,0.0,39.0,51.0,69.0,33.0,54.0,28.0,40.0,28.0,0.0,True
1908,68.0,73.0,50.0,66.0,35.0,93.0,67.0,70.0,6.0,28.0,62.0,62.0,61.0,0.0,63.0,5.0,0.0,4.0,9.0,94.0,50.0,17.0,33.0,53.0,14.0,0.0,True
1909,14.0,90.0,33.0,38.0,98.0,75.0,24.0,39.0,31.0,74.0,90.0,23.0,45.0,0.0,29.0,72.0,10.0,4.0,0.0,89.0,108.0,0.0,14.0,38.0,1.0,11.0,True
1910,35.0,91.0,20.0,46.0,82.0,10.0,31.0,47.0,26.0,85.0,11.0,58.0,35.0,9.0,29.0,83.0,0.0,38.0,0.0,82.0,48.0,3.0,15.0,76.0,0.0,0.0,True
1911,13.0,55.0,48.0,50.0,76.0,58.0,42.0,78.0,39.0,101.0,10.0,45.0,23.0,0.0,32.0,66.0,0.0,16.0,12.0,66.0,71.0,18.0,43.0,19.0,10.0,0.0,True
1912,31.0,74.0,28.0,59.0,110.0,114.0,12.0,68.0,0.0,90.0,68.0,43.0,45.0,24.0,21.0,57.0,0.0,0.0,0.0,18.0,69.0,42.0,3.0,15.0,21.0,0.0,True
1913,62.0,65.0,37.0,51.0,100.0,68.0,49.0,63.0,15.0,82.0,24.0,56.0,19.0,0.0,2.0,20.0,0.0,0.0,0.0,36.0,73.0,47.0,0.0,148.0,5.0,0.0,True
1914,32.0,82.0,31.0,42.0,90.0,87.0,34.0,60.0,0.0,67.0,39.0,74.0,93.0,0.0,51.0,53.0,0.0,0.0,0.0,29.0,61.0,58.0,0.0,19.0,0.0,0.0,True
1915,54.0,61.0,43.0,31.0,84.0,65.0,59.0,24.0,1.0,51.0,26.0,51.0,9.0,5.0,47.0,60.0,19.0,0.0,0.0,96.0,55.0,82.0,23.0,2.0,0.0,0.0,True
1916,50.0,60.0,43.0,54.0,87.0,94.0,69.0,22.0,0.0,40.0,51.0,87.0,4.0,0.0,7.0,75.0,42.0,0.0,11.0,114.0,33.0,22.0,12.0,15.0,14.0,0.0,True
1917,6.0,80.0,34.0,51.0,88.0,73.0,38.0,26.0,15.0,95.0,3.0,21.0,78.0,35.0,51.0,49.0,25.0,0.0,40.0,84.0,74.0,20.0,47.0,33.0,0.0,0.0,True
1918,18.0,113.0,28.0,50.0,88.0,60.0,42.0,82.0,2.0,67.0,19.0,38.0,25.0,67.0,30.0,65.0,22.0,0.0,29.0,84.0,35.0,47.0,34.0,39.0,46.0,0.0,True
1919,16.0,96.0,24.0,51.0,61.0,74.0,47.0,56.0,0.0,64.0,68.0,24.0,11.0,67.0,29.0,53.0,0.0,0.0,0.0,127.0,58.0,81.0,45.0,13.0,70.0,0.0,True
1920,55.0,56.0,39.0,33.0,113.0,64.0,50.0,76.0,0.0,66.0,48.0,41.0,12.0,78.0,35.0,52.0,0.0,0.0,0.0,60.0,73.0,53.0,21.0,51.0,50.0,4.0,True
1921,62.0,89.0,52.0,24.0,114.3688469,56.0,36.0,82.0,1.0,80.0,0.0,25.0,56.0,69.0,8.0,22.0,0.0,0.0,0.0,121.0,45.0,66.0,3.0,62.0,104.0,0.0,True
1922,30.0,94.0,67.0,57.0,93.0,80.0,26.0,65.0,0.0,107.0,19.0,25.0,65.0,110.0,39.0,3.0,0.0,0.0,0.0,99.0,46.0,28.0,0.0,74.0,92.0,0.0,True
1923,13.0,46.0,33.0,25.0,114.3688469,71.0,44.0,67.0,0.0,53.0,53.0,52.0,65.0,55.0,23.0,3.0,0.0,0.0,0.0,113.0,15.0,54.0,3.0,37.0,19.0,0.0,True
1924,23.0,11.0,56.0,30.0,45.0,92.0,57.0,64.0,0.0,77.0,46.0,43.0,56.0,6.0,2.0,0.0,0.0,0.0,0.0,54.0,65.0,43.0,1.0,8.0,0.0,0.0,True
1925,52.0,11.0,46.0,48.0,13.0,81.0,32.0,62.0,0.0,12.0,62.0,30.0,26.0,32.0,31.0,0.0,0.0,0.0,7.0,51.0,68.0,50.0,21.0,0.0,9.0,18.0,True
1926,38.0,0.0,44.0,60.0,89.0,55.0,45.0,63.0,0.0,100.0,5.0,16.0,17.0,48.0,14.0,1.0,0.0,0.0,0.0,66.0,72.0,61.0,0.0,32.0,32.0,6.0,True
1927,30.0,64.0,33.0,28.0,105.0,40.0,20.0,42.0,0.0,81.0,23.0,0.0,68.0,68.0,21.0,54.0,0.0,0.0,0.0,98.0,22.0,32.0,29.0,27.0,90.0,0.0,True
1928,45.0,65.0,12.0,65.0,114.3688469,75.0,41.0,50.0,5.0,68.0,45.0,0.0,51.0,115.0,55.0,29.0,0.0,0.0,0.0,80.0,22.0,65.0,22.0,33.0,75.0,2.0,True
1929,36.0,72.0,0.0,40.0,108.0,33.0,40.0,12.0,0.0,86.0,22.0,0.0,53.0,62.0,37.0,77.0,0.0,0.0,0.0,91.0,46.0,60.0,0.0,68.0,75.0,0.0,True
1930,42.0,102.0,0.0,16.0,71.0,83.0,56.0,68.0,0.0,47.0,48.0,0.0,46.0,56.0,4.0,54.0,0.0,0.0,0.0,99.0,91.0,68.0,2.0,32.0,71.0,0.0,True
1931,49.0,33.0,4.0,13.0,96.0,57.0,29.0,8.0,0.0,50.0,48.0,0.0,53.0,53.0,80.0,37.0,42.0,0.0,1.0,23.0,50.0,35.0,0.0,67.0,35.0,12.0,True
1932,44.0,64.0,21.0,58.0,80.0,102.0,18.0,13.0,0.0,31.0,62.0,0.0,56.0,63.0,61.0,11.0,0.0,0.0,3.0,12.0,33.0,59.0,0.0,69.0,6.0,0.0,True
1933,35.0,80.0,42.0,38.0,83.0,99.0,47.0,68.0,0.0,89.0,80.0,0.0,75.0,69.0,7.0,17.0,0.0,0.0,0.0,91.0,79.0,87.0,0.0,71.0,0.0,9.0,True
1934,63.0,87.0,14.0,45.0,105.0,65.0,46.0,54.0,16.0,39.0,47.0,0.0,91.0,95.0,40.0,11.0,0.0,0.0,0.0,101.0,78.0,82.0,0.0,19.0,0.0,54.0,True
1935,56.0,97.0,44.0,44.0,94.0,90.0,66.0,73.0,0.0,62.0,12.0,11.0,30.0,80.0,21.0,24.0,0.0,0.0,0.0,92.0,97.0,3.0,5.0,23.0,10.0,10.0,True
1936,40.0,91.0,58.0,38.0,77.0,114.0,79.0,80.0,34.0,48.0,29.0,61.0,12.0,48.0,17.0,41.0,0.0,0.0,0.0,16.0,113.0,0.0,48.0,0.0,23.0,93.0,True
1937,48.0,64.0,40.0,59.0,75.0,81.0,41.0,72.0,35.0,58.0,22.0,5.0,38.0,58.0,5.0,32.0,0.0,0.0,0.0,0.0,79.0,1.0,0.0,33.0,74.0,0.0,True
1938,45.0,57.0,46.0,31.0,105.0,94.0,21.0,42.0,24.0,102.0,15.0,24.0,69.0,38.0,15.0,31.0,0.0,0.0,0.0,3.0,38.0,1.0,0.0,149.0,114.0,0.0,True
1939,47.0,84.0,38.0,13.0,77.0,103.0,20.0,59.0,58.0,84.0,0.0,20.0,45.0,5.0,0.0,93.0,0.0,0.0,0.0,112.0,27.0,0.0,2.0,90.0,96.0,20.0,True
1940,30.0,56.0,55.0,51.0,105.0,59.0,35.0,59.0,35.0,83.0,73.0,19.0,87.0,37.0,36.0,93.0,13.0,0.0,10.0,105.0,76.0,0.0,0.0,103.0,0.0,38.0,True
1941,38.0,15.0,37.0,48.0,108.0,28.0,57.0,60.0,54.0,20.0,19.0,24.0,26.0,25.0,43.0,72.0,3.0,0.0,0.0,81.0,53.0,4.0,0.0,28.0,68.0,16.0,True
1942,48.0,6.0,30.0,1.0,69.0,83.0,7.0,49.0,99.0,26.0,53.0,26.0,65.0,21.0,22.0,44.0,0.0,0.0,0.0,83.0,32.0,0.0,0.0,0.0,55.0,14.0,True
1943,31.0,24.0,63.0,20.0,88.0,71.0,54.0,43.0,33.0,29.0,100.0,37.0,16.0,12.0,31.0,55.0,0.0,0.0,0.0,44.0,63.0,0.0,0.0,35.0,72.0,12.0,True
1944,35.0,57.0,33.0,29.0,58.0,68.0,10.0,47.0,20.0,79.0,69.0,53.0,60.0,8.0,24.0,116.0,1.0,0.0,0.0,67.0,52.0,0.0,0.0,38.0,89.0,89.0,True
1945,63.0,74.0,61.0,43.0,93.0,79.0,47.0,62.0,65.0,82.0,42.0,58.0,62.0,0.0,55.0,47.0,0.0,0.0,9.0,58.0,58.0,0.0,0.0,37.0,39.0,69.0,True
1946,16.0,79.0,62.0,42.0,91.0,68.0,51.0,40.0,73.0,57.0,95.0,38.0,33.0,21.0,39.0,78.0,13.0,0.0,6.0,71.0,72.0,1.0,0.0,90.0,85.0,11.0,True
1947,24.0,67.0,29.0,56.0,108.0,71.0,39.0,61.0,84.0,15.0,7.0,38.0,46.0,0.0,0.0,22.0,50.0,0.0,0.0,74.0,62.0,0.0,0.0,52.0,89.0,0.0,True
1948,8.0,79.0,13.0,74.0,114.3688469,87.0,40.0,62.0,84.0,5.0,66.0,41.0,82.0,8.0,41.0,19.0,97.0,0.0,0.0,104.0,22.0,0.0,0.0,72.0,72.0,0.0,True
1949,0.0,96.0,41.0,48.0,30.0,91.0,52.0,60.0,70.0,23.0,14.0,1.0,56.0,0.0,8.0,46.0,96.0,0.0,0.0,86.0,60.0,65.0,0.0,0.0,95.0,31.0,True
1950,27.0,74.0,13.0,35.0,89.0,85.0,47.0,26.0,79.0,80.0,12.0,20.0,39.0,0.0,53.0,0.0,79.0,0.0,0.0,52.0,60.0,7.0,0.0,61.0,83.0,52.0,True
1951,21.0,92.0,27.0,8.0,87.0,68.0,66.0,28.0,93.0,51.0,69.0,46.0,5.0,0.0,65.0,23.0,101.0,0.0,0.0,0.0,23.0,0.0,35.0,63.0,90.0,65.0,True
1952,9.0,72.0,49.0,26.0,91.0,44.0,54.0,34.0,94.0,64.0,40.0,51.0,44.0,0.0,40.0,30.0,90.0,0.0,0.0,9.0,11.0,0.0,18.0,82.0,83.0,69.0,True
1953,1.0,55.0,39.0,35.0,64.0,15.0,56.0,0.0,103.0,88.0,84.0,71.0,43.0,0.0,0.0,17.0,98.0,0.0,0.0,51.0,0.0,19.0,20.0,45.0,28.0,64.0,True
1954,37.0,66.0,16.0,40.0,114.3688469,71.0,76.0,28.0,83.0,85.0,45.0,66.0,69.0,0.0,18.0,40.0,42.0,0.0,12.0,47.0,0.0,0.0,10.0,81.0,26.0,33.0,True
1955,16.0,68.0,29.0,46.0,53.0,54.0,26.0,98.0,56.0,24.0,7.0,63.0,51.0,0.0,13.0,50.0,0.0,0.0,34.0,73.0,0.0,0.0,0.0,18.0,127.0,60.0,True
1956,28.0,88.0,37.0,39.0,93.0,67.0,38.0,63.0,60.0,35.0,43.0,18.0,10.0,0.0,21.0,50.0,18.0,0.0,0.0,102.0,0.0,0.0,0.0,73.0,79.0,22.0,True
1957,8.0,79.0,28.0,48.0,90.0,45.0,18.0,69.0,40.0,110.0,51.0,17.0,0.0,0.0,18.0,10.0,28.0,0.0,40.0,54.0,0.0,0.0,18.0,52.0,137.0,22.0,True
1958,0.0,27.0,26.0,27.0,84.0,77.0,64.0,42.0,12.0,105.0,50.0,64.0,12.0,0.0,42.0,45.0,24.0,0.0,74.0,56.0,0.0,0.0,14.0,36.0,129.0,18.0,True
1959,57.0,100.0,33.0,42.0,92.0,114.0,51.0,66.0,63.0,76.0,68.0,24.0,0.0,0.0,10.0,17.0,58.0,0.0,81.0,54.0,21.0,0.0,0.0,61.0,99.0,37.0,True
1960,13.0,46.0,49.0,35.0,54.0,50.0,26.0,72.0,22.0,44.0,90.0,35.0,39.0,18.0,14.0,0.0,56.0,8.0,95.0,31.0,0.0,25.0,5.0,42.0,75.0,5.0,True
1961,1.0,73.0,31.0,11.0,83.0,113.0,25.0,58.0,0.0,53.0,60.0,79.0,4.0,0.0,13.0,0.0,46.0,0.0,98.0,24.0,0.0,0.0,22.0,68.0,34.0,0.0,True
1962,42.0,106.0,18.0,27.0,64.0,70.0,36.0,79.0,0.0,100.0,15.0,30.0,0.0,0.0,38.0,0.0,64.0,0.0,76.0,68.0,0.0,0.0,56.0,4.0,60.0,0.0,True
1963,35.0,87.0,37.0,22.0,103.0,69.0,4.0,56.0,0.0,66.0,29.0,63.0,8.0,10.0,22.0,0.0,110.0,0.0,95.0,59.0,0.0,0.0,16.0,0.0,82.0,0.0,True
1964,24.0,95.0,43.0,36.0,102.0,34.0,52.0,71.0,15.0,98.0,76.0,64.0,8.0,30.0,51.0,0.0,82.0,0.0,113.0,0.0,0.0,19.0,75.0,0.0,44.0,0.0,True
1965,23.0,75.0,30.0,0.0,102.0,74.0,32.0,42.0,0.0,34.0,64.0,29.0,16.0,0.0,16.0,0.0,104.0,0.0,73.0,15.0,0.0,0.0,86.0,0.0,60.0,0.0,True
1966,53.0,88.0,24.0,1.0,91.0,39.0,61.0,66.0,9.0,55.0,45.0,0.0,5.0,0.0,45.0,0.0,90.0,0.0,60.0,0.0,0.0,19.0,59.0,0.0,57.0,0.0,True
1967,40.0,100.0,19.0,10.0,88.0,95.0,51.0,83.0,17.0,87.0,9.0,43.0,0.0,0.0,10.0,2.0,41.0,0.0,21.0,25.0,0.0,0.0,26.0,106.0,69.0,0.0,True
1968,36.0,77.0,12.0,21.0,101.0,88.0,36.0,75.0,89.0,54.0,97.0,53.0,10.0,0.0,0.0,5.0,59.0,0.0,9.0,0.0,0.0,0.0,82.0,101.0,95.0,0.0,True
1969,27.0,39.0,18.0,0.0,101.0,85.0,47.0,63.0,30.0,68.0,62.0,53.0,26.0,0.0,12.0,13.0,69.0,0.0,22.0,0.0,0.0,0.0,103.0,69.0,26.0,9.0,True
1970,23.0,61.0,28.0,0.0,114.3688469,87.0,64.0,49.0,26.0,59.0,77.0,39.0,37.0,0.0,76.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,84.0,13.0,43.0,0.0,True
1971,0.0,106.0,22.0,4.0,79.0,55.0,11.0,38.0,88.0,42.0,51.0,40.0,10.0,0.0,123.0,0.0,31.0,0.0,0.0,0.0,23.0,0.0,70.0,22.0,13.0,7.0,True
1972,36.0,40.0,39.0,0.0,27.0,61.0,44.0,57.0,96.0,50.0,40.0,43.0,37.0,0.0,38.0,0.0,89.0,0.0,0.0,0.0,33.0,0.0,100.0,38.0,0.0,0.0,True
1973,6.0,82.0,25.0,0.0,0.0,92.0,41.0,63.0,51.0,68.0,86.0,23.0,4.0,0.0,60.0,0.0,30.0,0.0,0.0,0.0,15.0,0.0,59.0,5.0,0.0,1.0,True
1974,5.0,96.0,22.0,0.0,49.0,80.0,22.0,71.0,94.0,52.0,0.0,33.0,20.0,0.0,60.0,0.0,50.0,0.0,22.0,0.0,7.0,0.0,65.0,14.0,0.0,0.0,True
1975,0.0,89.0,26.0,11.0,107.0,59.0,87.0,57.0,101.0,94.0,31.0,12.0,20.0,0.0,46.0,0.0,42.0,0.0,33.0,0.0,0.0,0.0,18.0,37.0,5.0,0.0,True
1976,0.0,82.0,52.0,12.0,17.0,68.0,43.0,86.0,64.0,15.0,60.0,31.0,82.0,0.0,68.0,0.0,1.0,0.0,29.0,79.0,1.0,0.0,11.0,56.0,5.0,0.0,True
1977,0.0,63.0,54.0,3.0,86.0,54.0,33.0,47.0,86.0,36.0,27.0,39.0,75.0,32.0,27.0,1.0,171.8415318,0.0,1.0,113.0,0.0,0.0,51.0,30.0,15.0,0.0,True
1978,4.0,79.0,39.0,8.0,90.0,0.0,34.0,81.0,74.0,33.0,23.0,33.0,56.0,0.0,8.0,0.0,117.0,0.0,9.0,24.0,0.0,0.0,55.0,29.0,47.0,0.0,True
1979,4.0,73.0,34.0,18.0,84.0,1.0,48.0,105.0,96.0,38.0,56.0,73.0,37.0,0.0,44.0,0.0,72.0,0.0,64.0,58.0,0.0,0.0,127.0,96.0,23.0,0.0,True
1980,0.0,113.0,36.0,4.0,94.0,71.0,0.0,76.0,17.0,20.0,26.0,47.0,44.0,0.0,16.0,0.0,49.0,0.0,81.0,41.0,0.0,0.0,86.0,101.0,21.0,0.0,True
1981,0.0,49.0,39.0,5.0,104.0,66.0,2.0,67.0,23.0,116.0,90.0,56.0,92.0,0.0,80.0,0.0,36.0,0.0,121.0,0.0,18.0,4.0,86.0,0.0,0.0,0.0,True
1982,0.0,42.0,39.0,0.0,114.3688469,33.0,63.0,48.0,0.0,105.0,33.0,14.0,55.0,0.0,50.0,0.0,93.0,0.0,91.0,0.0,0.0,14.0,89.0,0.0,0.0,0.0,True
1983,0.0,40.0,40.0,6.0,57.0,54.0,63.0,57.0,10.0,63.0,30.0,29.0,46.0,0.0,42.0,5.0,3.0,0.0,119.0,1.0,0.0,0.0,94.0,0.0,0.0,0.0,True
1984,0.0,62.0,30.0,0.0,110.0,92.0,55.0,39.0,5.0,11.0,45.0,1.0,46.0,1.0,55.0,10.0,64.0,0.0,131.0,0.0,0.0,7.0,59.0,87.0,0.0,0.0,True
1985,0.0,73.0,15.0,0.0,108.0,79.0,55.0,44.0,34.0,77.0,57.0,35.0,72.0,0.0,65.0,0.0,19.0,0.0,115.0,0.0,0.0,0.0,78.0,104.0,0.0,0.0,True
1986,0.0,84.0,54.0,0.0,80.0,71.0,34.0,78.0,1.0,57.0,0.0,34.0,86.0,0.0,48.0,0.0,44.0,0.0,66.0,0.0,0.0,35.0,6.0,34.0,5.0,0.0,True
1987,6.0,61.0,28.0,0.0,76.0,90.0,43.0,67.0,0.0,26.0,0.0,68.0,40.0,0.0,38.0,0.0,24.0,0.0,62.0,0.0,0.0,0.0,37.0,17.0,0.0,0.0,True
